district,Latitude,Longitude,Province,year,Months,temp.max,temp.min,rainfall,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1986,10,26.7,13.9,33.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1986,11,27.7,15.2,106.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1986,12,31.9,17.6,65.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,1,32.6,18.4,63.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,2,32.1,19.4,86.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,3,29.8,16.4,95.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,4,29,13.9,4.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,5,26.1,8.3,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,6,19.7,3.2,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,7,19.8,2.1,3.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,8,22.4,5.6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,9,24.3,11.4,52.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,10,28.8,14.4,10.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,11,30.9,17.8,53.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1987,12,30.4,18,136.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,1,32.2,19,64.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,2,28.2,18.2,148.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,3,28.7,16.5,84.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,4,24.3,11.3,81.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,5,23.7,6.3,0.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,6,19.2,2.3,1.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,7,21.5,2.5,0.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,8,24.7,6.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,9,26.2,9.9,17.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,10,26.9,13.1,134,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,11,28.3,14.8,39.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1988,12,28.1,16.1,63.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,1,28.9,17.2,178.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,2,26.2,16.5,241.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,3,28.7,13.6,33.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,4,23.9,11.3,56.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,5,23.3,8.6,49.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,6,20.4,4,7.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,7,20.6,2.8,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,8,25.2,7.2,1.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,9,26.9,8.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,10,28.7,12.6,3.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,11,28.4,13.4,67,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1989,12,31.5,16.4,51.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,1,31,18,50.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,2,28.8,14.8,119.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,3,28.8,16,97.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,4,26.1,12.9,82,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,5,22.2,6.8,1.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,6,20.8,3.8,0.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,7,21.6,4.3,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,8,23.8,5.8,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,9,26.7,10,11.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,10,29.2,15,32.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,11,32.3,17.3,22.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1990,12,31.5,17.7,59.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,1,29.6,19.1,109.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,2,29.7,17,63.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,3,26.9,15.7,86.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,4,26.3,10.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,5,24.3,7.3,0.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,6,19,5,43.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,7,20.2,3.9,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,8,23.2,6.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,9,26.5,11.3,36.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,10,28.4,15,25.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,11,30,16,49,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1991,12,29.9,17,70,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,1,34.4,18.8,42.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,2,34.1,18.7,49.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,3,31,16.7,4.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,4,28.4,14.2,27.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,5,24.4,7.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,6,21.2,4.8,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,7,20.8,5.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,8,21.2,5.9,9.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,9,29.5,14.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,10,30,15.2,31.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,11,28.2,15.4,209.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1992,12,30.7,18.1,124.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,1,31.9,18.4,28,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,2,29.1,17.7,36.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,3,28.5,15.9,60.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,4,25.7,11.8,35.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,5,25.3,8.2,4.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,6,20.2,3.6,0.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,7,21.7,6.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,8,22.9,6.8,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,9,29.4,10.8,0.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,10,26.8,15.9,104.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,11,28.5,15.7,45.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1993,12,30.5,18.1,90.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,1,28.2,17.4,120.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,2,27.7,16.9,91.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,3,29.7,15.3,14.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,4,27.4,11.7,2.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,5,24.3,6.5,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,6,19.1,2.9,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,7,19,1.2,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,8,22.6,5.8,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,9,27.9,10.2,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,10,29.2,12.6,7.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,11,30.9,16.9,19,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1994,12,31.9,17.7,152.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,1,31.7,18.6,144.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,2,31.5,18.2,40,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,3,28.1,16.5,136.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,4,25.5,11.8,34.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,5,21.4,8.4,16.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,6,20.3,3.3,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,7,20.6,4.2,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,8,23.6,7.5,0.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,9,27.9,12.3,18.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,10,28.8,13.6,54.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,11,29.6,16.4,187.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1995,12,27.9,15.1,134.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,1,28.9,17.8,141.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,2,28.3,16.7,62.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,3,28.4,13.7,12.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,4,24.4,11.4,80.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,5,21.8,8.2,48.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,6,20.8,4.5,0.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,7,18.5,2.5,0.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,8,21.9,5.3,8.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,9,26.9,9.9,6.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,10,31,15.2,35.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,11,28.5,14.4,98.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1996,12,29.6,16.6,144.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,1,28.7,17.4,159.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,2,30.5,17.1,124.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,3,25.4,15.5,162.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,4,22.9,9.6,107.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,5,20.7,6.6,134.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,6,20,3.6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,7,19.7,4.3,2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,8,24.4,6.9,10.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,9,25.8,11.4,22.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,10,28.2,12.9,68.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,11,29.8,14.7,30,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1997,12,32.6,17.5,52.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,1,29.4,16.8,159.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,2,30.6,17.4,77.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,3,29.9,15.9,99.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,4,28.6,12.8,7.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,5,24,5.6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,6,23.4,4.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,7,21.6,4.8,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,8,23,6.3,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,9,28.2,11.5,2.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,10,28.4,13.7,86.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,11,29.6,15.5,117.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1998,12,29.1,16.1,88.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,1,30.7,17.1,107.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,2,32.1,17.8,31.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,3,30.3,16.5,64.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,4,27.2,12.7,21.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,5,22.9,8.9,49.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,6,21.7,5.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,7,21.2,5.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,8,23.6,6.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,9,25.9,9.6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,10,28.5,13,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,11,32.1,17.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,1999,12,27.3,16.9,131.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,1,27.4,16.6,94.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,2,27.3,17.1,216.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,3,27.3,16.9,88.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,4,23.9,10.4,14.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,5,21.5,6,33,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,6,20.6,5.3,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,7,19.5,3.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,8,24.2,6.6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,9,26.4,9.9,5.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,10,29.7,14.5,31.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,11,28.4,13.6,147.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2000,12,28.8,16.8,77.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,1,32.2,17.1,47.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,2,29.6,17.1,63.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,3,28,15.9,65.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,4,23.9,13.5,149.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,5,22.1,8.1,43.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,6,20.4,4.3,0.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,7,19.5,3.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,8,23.7,6.2,8.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,9,25,9,30.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,10,28.6,14.6,81.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,11,26.4,15.6,98.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2001,12,28.9,16.4,171.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,1,29.9,17.8,84.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,2,29.4,17.1,67.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,3,29.6,15.7,46.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,4,28.3,13.3,5.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,5,23.4,8.3,78.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,6,19.1,5,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,7,20.7,3.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,8,23.3,9.4,24,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,9,26.3,10.6,4.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,10,30,15,25.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,11,30.2,15.1,21.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2002,12,29.7,17.3,132.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,1,31.4,17.7,144.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,2,30.8,19.3,84.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,3,30.5,16.2,10.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,4,29.4,14.7,20.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,5,23.2,8.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,6,20.6,4.9,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,7,21.3,4.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,8,22.1,5.9,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,9,27.7,12.3,4.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,10,29.9,16.3,62.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,11,29.7,17.1,91.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2003,12,32.5,17.7,40.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,1,30.2,18.3,109.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,2,28.3,16.3,111.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,3,26.6,15.7,36.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,4,24.8,12.1,55.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,5,24.7,8.9,2.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,6,19.9,4.7,0.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,7,19.3,2.6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,8,24.9,8.2,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,9,25.8,8.8,0.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,10,29.4,14.7,45.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,11,33.4,18.2,15.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2004,12,31.2,17.5,129.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,1,30.7,18.1,126.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,2,30.4,17.8,46.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,3,28.2,15.3,79.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,4,23.9,12,61.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,5,24.1,8.5,7.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,6,22.9,6.3,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,7,22,4.6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,8,25.1,8.3,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,9,29.2,11.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,10,30.3,15.5,18.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,11,31.3,16.1,34.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2005,12,30.5,16.4,82.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,1,28.2,18.6,101,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,2,27.7,17.6,165,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,3,25.8,14.6,79.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,4,24.2,11.1,71.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,5,20.7,5,12.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,6,20.7,3.7,4.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,7,22,6,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,8,21.3,5.5,15.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,9,26.4,9.4,0.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,10,29.5,14.9,15.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,11,29.5,15.8,26.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2006,12,31.4,18,49.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,1,32.2,18,19.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,2,32.8,17.8,18.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,3,30.4,16,20.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,4,26.6,12.7,13.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,5,23.3,7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,6,20,4.6,14.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,7,20.3,4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,8,23.4,6.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,9,29.4,13.6,47.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,10,26.1,13.8,72.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,11,29.1,15.6,19.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2007,12,27.9,16.2,85,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,1,27.4,17.1,114.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,2,29.5,17.5,22.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,3,26.1,14.6,64.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,4,24.8,9.7,13.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,5,22.9,9.2,35.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,6,20.5,5,8.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,7,20.1,4.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,8,24.4,7.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,9,27.6,9.9,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,10,30.6,15.7,39.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,11,30,16.9,52.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2008,12,32.1,18.4,15.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,1,29.6,17.8,348.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,2,26.9,16.6,50.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,3,26.2,14,44.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,4,25.6,11.1,7.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,5,22.2,7.8,20.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,6,19.2,5.3,28.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,7,17.4,2.1,19.5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,8,21.9,6.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,9,28.1,11.7,15.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,10,28,13.8,29.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,11,27.5,13.5,63.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2009,12,31.6,16.4,7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,1,27.9,16.7,119.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,2,29.4,16.1,61.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,3,28.5,15.4,77.3,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,4,25.1,13.1,76.4,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,5,24.1,9.5,17,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,6,21.1,3.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,7,20.7,5.4,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,8,24.5,7.1,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,9,29.4,12.2,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,10,31.7,15.3,1.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,11,30.8,16.2,53.7,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2010,12,30.3,16.5,94.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,1,28.2,16.7,126.1,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,2,28.4,15.9,120.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,3,29.2,16.2,53.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,4,24.3,12.2,124.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,5,22.7,8.3,14.8,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,6,20.4,3.6,25.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,7,19.1,2.5,1.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,8,22.5,4.9,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,9,27.8,10.7,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,10,29,12.7,31.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,11,30.1,14.8,50.6,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2011,12,28.8,15.5,67.9,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2012,1,31.1,16.3,45,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2012,2,30.3,16.8,47.2,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2012,3,29.4,14.6,67,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2012,4,25.8,10.3,5,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2012,5,25.3,8.9,0,
MAFIKENG WO,-25.8,25.54,NORTH_WEST,2012,6,20.1,4.6,11.8,
